call_id,call_status,call_time,campaign_type,client_id,client_response,duration_sec,follow_up_required,region_code
call_20260501_021801_030034,failed,,insurance_offer,client_019529,callback_requested,143,False,RU-MOW
call_20260501_021809_011895,no_answer,,credit_card_offer,client_029983,interested,439,True,DE-BW
call_20260501_021833_051314,answered,,deposit_offer,client_034623,callback_requested,297,False,DE-BE
call_20260501_021847_011760,answered,,loan_offer,client_012453,interested,211,False,DE-NW
call_20260501_022000_042348,busy,,insurance_offer,client_025482,not_interested,185,False,DE-HE
call_20260501_022149_094880,failed,,insurance_offer,client_010200,opted_out,114,True,RU-MOW
call_20260501_022157_048567,failed,,loan_offer,client_002569,callback_requested,139,True,DE-BW
call_20260501_022201_000859,no_answer,,deposit_offer,client_016717,opted_out,72,False,RU-NGR
call_20260501_022211_012870,failed,,credit_card_offer,client_013797,opted_out,564,False,DE-BE
call_20260501_022213_045800,answered,,loan_offer,client_044349,interested,436,False,DE-HE
call_20260501_022343_025580,busy,,credit_card_offer,client_025236,callback_requested,201,False,DE-BW
call_20260501_022352_062222,answered,,deposit_offer,client_015756,not_interested,235,False,RU-TA
call_20260501_022413_052706,failed,,deposit_offer,client_031157,opted_out,193,True,DE-HE
call_20260501_022416_040197,busy,,loan_offer,client_037983,callback_requested,73,False,RU-TA
call_20260501_022417_072319,answered,,credit_card_offer,client_034253,not_interested,70,True,RU-SPE
call_20260501_022453_092868,failed,,loan_offer,client_027461,opted_out,583,False,DE-HE
call_20260501_022520_043637,no_answer,,credit_card_offer,client_001482,opted_out,243,True,DE-BW
call_20260501_022539_039334,no_answer,,credit_card_offer,client_016316,interested,174,False,DE-HE
call_20260501_022707_004510,failed,,loan_offer,client_042515,not_interested,315,True,DE-NW
call_20260501_022710_010376,failed,,credit_card_offer,client_048193,not_interested,435,True,DE-NW
call_20260501_022724_061571,no_answer,,credit_card_offer,client_010236,interested,538,True,DE-BE
call_20260501_023034_027618,busy,,insurance_offer,client_025096,opted_out,221,False,DE-BY
call_20260501_023057_029826,answered,,deposit_offer,client_047466,callback_requested,479,False,DE-HE
call_20260501_023116_019201,no_answer,,credit_card_offer,client_028667,opted_out,436,False,RU-SPE
call_20260501_023217_031956,answered,,deposit_offer,client_021768,opted_out,371,True,DE-BW
call_20260501_023323_083021,answered,,insurance_offer,client_022760,interested,516,False,DE-HE
call_20260501_023340_048006,failed,,loan_offer,client_020962,callback_requested,62,False,RU-NGR
call_20260501_023423_024208,no_answer,,credit_card_offer,client_012391,opted_out,204,True,RU-MOW
call_20260501_023503_036601,failed,,loan_offer,client_029416,callback_requested,515,True,RU-TA
call_20260501_023507_026948,answered,,insurance_offer,client_028678,not_interested,215,False,RU-SPE
call_20260501_023545_092844,failed,,credit_card_offer,client_046074,callback_requested,210,False,DE-NW
call_20260501_023547_067555,answered,,deposit_offer,client_041970,callback_requested,494,True,RU-NGR
call_20260501_023549_013597,busy,,insurance_offer,client_014298,not_interested,298,True,RU-MOW
call_20260501_023549_042129,failed,,deposit_offer,client_017132,opted_out,295,True,DE-NW
call_20260501_023625_037418,answered,,credit_card_offer,client_014416,opted_out,547,False,DE-BW
call_20260501_023739_015217,answered,,loan_offer,client_028930,interested,285,False,DE-BY
call_20260501_023817_072152,answered,,credit_card_offer,client_023971,not_interested,218,True,DE-HE
call_20260501_023946_080366,failed,,insurance_offer,client_030300,interested,436,False,RU-NGR
call_20260501_023959_033960,failed,,credit_card_offer,client_022913,opted_out,218,True,RU-MOW
call_20260501_024007_050207,busy,,credit_card_offer,client_004422,opted_out,95,False,RU-TA
call_20260501_024017_079112,failed,,deposit_offer,client_040766,opted_out,89,True,RU-NGR
call_20260501_024106_065851,busy,,insurance_offer,client_046429,not_interested,152,True,RU-MOW
call_20260501_024206_085039,busy,,credit_card_offer,client_034224,opted_out,61,False,DE-BE
call_20260501_024222_027366,failed,,insurance_offer,client_021085,interested,263,False,RU-SPE
call_20260501_024259_076286,failed,,deposit_offer,client_015023,interested,70,True,DE-BE
call_20260501_024344_080194,failed,,insurance_offer,client_031266,callback_requested,146,True,DE-HE
call_20260501_024352_069878,busy,,deposit_offer,client_042354,not_interested,251,False,RU-TA
call_20260501_024418_030969,answered,,loan_offer,client_037997,callback_requested,165,False,DE-BW
call_20260501_024539_007341,no_answer,,credit_card_offer,client_038860,callback_requested,455,True,DE-HE
call_20260501_024543_082453,failed,,insurance_offer,client_027406,not_interested,458,False,DE-BE
call_20260501_024553_005678,busy,,loan_offer,client_028638,interested,204,False,DE-BY
call_20260501_024657_035239,answered,,credit_card_offer,client_028279,callback_requested,125,True,RU-KR
call_20260501_024659_063013,busy,,credit_card_offer,client_031304,not_interested,290,False,DE-HE
call_20260501_024746_011684,answered,,loan_offer,client_046607,callback_requested,12,False,RU-MOW
call_20260501_024756_037988,no_answer,,credit_card_offer,client_047176,callback_requested,264,False,DE-HE
call_20260501_024822_082663,failed,,credit_card_offer,client_027938,interested,85,False,DE-HE
call_20260501_024839_055683,busy,,loan_offer,client_019774,opted_out,184,False,DE-BE
call_20260501_024945_032657,busy,,deposit_offer,client_010563,callback_requested,533,True,DE-BE
call_20260501_025040_013209,no_answer,,deposit_offer,client_041622,interested,474,True,DE-BY
call_20260501_025100_020473,busy,,loan_offer,client_041368,callback_requested,482,False,RU-KR
call_20260501_025110_032052,failed,,loan_offer,client_001683,interested,127,False,RU-MOW
call_20260501_025111_012091,no_answer,,loan_offer,client_000967,interested,175,True,DE-BW
call_20260501_025111_069920,busy,,deposit_offer,client_001699,not_interested,524,True,RU-MOW
call_20260501_025134_092691,busy,,insurance_offer,client_014689,interested,556,True,DE-BE
call_20260501_025150_014248,failed,,loan_offer,client_003989,callback_requested,311,True,RU-SPE
call_20260501_025212_021714,failed,,loan_offer,client_029247,opted_out,466,False,RU-KR
call_20260501_025334_010928,no_answer,,credit_card_offer,client_047406,opted_out,327,True,RU-SPE
call_20260501_025403_078206,no_answer,,loan_offer,client_024664,callback_requested,379,True,DE-BW
call_20260501_025408_063494,failed,,loan_offer,client_036144,interested,69,True,DE-HE
call_20260501_025430_016453,answered,,insurance_offer,client_042169,not_interested,43,False,DE-HE
call_20260501_025433_027750,busy,,deposit_offer,client_041808,interested,574,False,DE-BW
call_20260501_025457_006159,answered,,loan_offer,client_004173,opted_out,174,False,DE-NW
call_20260501_025518_025312,answered,,loan_offer,client_024350,callback_requested,591,True,DE-BY
call_20260501_025611_067619,failed,,deposit_offer,client_006667,interested,24,True,DE-BY
call_20260501_025729_066531,no_answer,,loan_offer,client_007534,callback_requested,362,False,RU-TA
call_20260501_025811_075227,busy,,loan_offer,client_027046,interested,177,False,RU-KR
call_20260501_025927_006498,busy,,deposit_offer,client_042944,not_interested,504,True,RU-NGR
call_20260501_025933_050655,answered,,insurance_offer,client_011596,not_interested,290,True,DE-BW
call_20260501_030004_031745,failed,,credit_card_offer,client_044982,opted_out,54,True,DE-NW
call_20260501_030046_066999,answered,,deposit_offer,client_022511,callback_requested,427,False,RU-MOW
call_20260501_030059_079346,busy,,insurance_offer,client_029503,not_interested,111,True,RU-TA
call_20260501_030105_052253,failed,,credit_card_offer,client_021607,not_interested,449,False,DE-BW
call_20260501_030138_031200,failed,,loan_offer,client_017834,callback_requested,344,True,DE-BE
call_20260501_030229_056967,answered,,deposit_offer,client_006186,not_interested,161,True,RU-NGR
call_20260501_030305_048150,failed,,credit_card_offer,client_030814,opted_out,556,False,DE-NW
call_20260501_030314_066027,failed,,credit_card_offer,client_040572,interested,272,True,RU-TA
call_20260501_030319_068761,answered,,insurance_offer,client_036796,callback_requested,373,False,DE-NW
call_20260501_030342_017377,answered,,deposit_offer,client_046794,interested,534,False,RU-SPE
call_20260501_030413_023446,failed,,deposit_offer,client_044901,not_interested,144,False,DE-BW
call_20260501_030441_007816,busy,,credit_card_offer,client_027429,not_interested,566,True,RU-TA
call_20260501_030455_082984,no_answer,,deposit_offer,client_045330,not_interested,453,True,DE-BE
call_20260501_030529_095438,failed,,deposit_offer,client_021276,opted_out,37,True,RU-SPE
call_20260501_030640_078687,busy,,insurance_offer,client_041251,not_interested,148,True,RU-SPE
call_20260501_030657_014533,busy,,loan_offer,client_033749,opted_out,84,False,DE-HE
call_20260501_030657_042923,answered,,insurance_offer,client_046828,callback_requested,396,True,RU-MOW
call_20260501_030807_053622,failed,,loan_offer,client_040118,interested,303,False,RU-MOW
call_20260501_030826_064297,failed,,credit_card_offer,client_044344,interested,241,False,RU-SPE
call_20260501_030833_090368,no_answer,,deposit_offer,client_022289,not_interested,163,True,RU-NGR
call_20260501_030858_010779,busy,,deposit_offer,client_000785,not_interested,526,False,DE-BW
call_20260501_030959_077811,failed,,loan_offer,client_005697,interested,20,False,RU-MOW
call_20260501_031005_056955,answered,,loan_offer,client_014313,callback_requested,32,True,DE-BE
call_20260501_031036_061449,no_answer,,loan_offer,client_031331,not_interested,598,True,RU-TA
call_20260501_031244_073497,busy,,deposit_offer,client_006516,opted_out,245,True,RU-SPE
call_20260501_031341_068774,busy,,credit_card_offer,client_022309,opted_out,270,False,RU-NGR
call_20260501_031347_007009,failed,,deposit_offer,client_047239,opted_out,356,False,DE-BY
call_20260501_031358_095326,answered,,insurance_offer,client_025953,interested,31,False,DE-BY
call_20260501_031439_074262,answered,,credit_card_offer,client_041497,callback_requested,61,True,RU-SPE
call_20260501_031449_019940,failed,,credit_card_offer,client_016894,callback_requested,93,True,DE-HE
call_20260501_031459_024187,failed,,deposit_offer,client_005020,callback_requested,118,False,RU-MOW
call_20260501_031515_078587,failed,,deposit_offer,client_032532,opted_out,278,False,DE-NW
call_20260501_031528_036897,no_answer,,loan_offer,client_001499,interested,355,True,DE-BE
call_20260501_031528_057229,no_answer,,loan_offer,client_034629,opted_out,565,False,RU-MOW
call_20260501_031549_052829,failed,,insurance_offer,client_016225,callback_requested,74,False,DE-BW
call_20260501_031618_048449,no_answer,,credit_card_offer,client_045487,not_interested,386,False,DE-BE
call_20260501_031640_002852,no_answer,,deposit_offer,client_004990,not_interested,15,False,DE-HE
call_20260501_031642_032394,failed,,credit_card_offer,client_042354,interested,438,False,RU-TA
call_20260501_031648_095029,no_answer,,insurance_offer,client_046085,callback_requested,285,False,RU-NGR
call_20260501_031652_086354,answered,,deposit_offer,client_021800,interested,48,True,DE-BE
call_20260501_031811_087238,answered,,insurance_offer,client_034680,not_interested,150,True,DE-HE
call_20260501_031829_090836,no_answer,,insurance_offer,client_006301,interested,265,False,RU-MOW
call_20260501_031835_013043,no_answer,,deposit_offer,client_008268,callback_requested,115,True,RU-TA
call_20260501_031835_031855,no_answer,,credit_card_offer,client_033215,interested,332,False,DE-BW
call_20260501_031841_051773,failed,,insurance_offer,client_023213,opted_out,209,False,DE-BY
call_20260501_031901_017968,answered,,deposit_offer,client_011503,callback_requested,560,False,RU-NGR
call_20260501_032026_046754,no_answer,,deposit_offer,client_015122,opted_out,465,True,RU-KR
call_20260501_032103_074615,busy,,loan_offer,client_036942,callback_requested,592,False,RU-TA
call_20260501_032135_077454,no_answer,,deposit_offer,client_017368,opted_out,238,True,RU-MOW
call_20260501_032142_096408,answered,,deposit_offer,client_004520,not_interested,285,False,RU-KR
call_20260501_032226_061695,failed,,deposit_offer,client_041501,interested,60,False,RU-SPE
call_20260501_032311_055227,busy,,deposit_offer,client_011810,callback_requested,261,False,DE-BW
call_20260501_032511_007656,failed,,deposit_offer,client_045662,opted_out,291,False,DE-NW
call_20260501_032530_013899,failed,,deposit_offer,client_023754,opted_out,280,False,DE-BY
call_20260501_032542_084538,no_answer,,deposit_offer,client_000689,opted_out,405,False,DE-BE
call_20260501_032620_011787,answered,,credit_card_offer,client_048131,not_interested,553,False,RU-NGR
call_20260501_032633_038353,busy,,loan_offer,client_041382,not_interested,305,True,DE-HE
call_20260501_032659_006930,no_answer,,loan_offer,client_022431,not_interested,451,True,DE-HE
call_20260501_032705_004003,busy,,deposit_offer,client_027523,not_interested,365,True,DE-BY
call_20260501_032714_057529,no_answer,,insurance_offer,client_044820,interested,145,True,RU-TA
call_20260501_032724_036169,no_answer,,deposit_offer,client_013209,interested,387,True,DE-NW
call_20260501_032747_025300,failed,,credit_card_offer,client_001647,opted_out,138,False,DE-BY
call_20260501_032748_057592,failed,,insurance_offer,client_041591,callback_requested,556,True,RU-MOW
call_20260501_032753_071255,no_answer,,loan_offer,client_033435,not_interested,11,False,DE-NW
call_20260501_032810_013980,busy,,deposit_offer,client_026424,callback_requested,402,True,RU-KR
call_20260501_032815_036360,no_answer,,credit_card_offer,client_006382,opted_out,18,False,DE-BE
call_20260501_032828_054677,no_answer,,deposit_offer,client_008401,interested,343,True,DE-BE
call_20260501_032858_078025,answered,,deposit_offer,client_031732,opted_out,585,False,RU-NGR
call_20260501_032922_084735,busy,,insurance_offer,client_026846,opted_out,268,False,DE-BY
call_20260501_032939_018057,answered,,loan_offer,client_045132,callback_requested,13,False,RU-KR
call_20260501_032951_000377,answered,,deposit_offer,client_024267,callback_requested,432,False,DE-NW
call_20260501_033004_075945,no_answer,,deposit_offer,client_019722,not_interested,130,False,RU-SPE
call_20260501_033014_010010,answered,,credit_card_offer,client_020053,opted_out,228,True,RU-TA
call_20260501_033044_069573,no_answer,,deposit_offer,client_032526,opted_out,535,True,RU-NGR
call_20260501_033106_036129,failed,,loan_offer,client_042157,callback_requested,51,False,DE-HE
call_20260501_033112_032531,failed,,deposit_offer,client_049766,callback_requested,486,False,RU-MOW
call_20260501_033131_037061,answered,,loan_offer,client_042392,callback_requested,254,False,RU-MOW
